2, 0, 2, 3
7, 1, 3, 5
2, 0, 2, 2
8, 2, 0, 0
3, 0, 3, 1
1, 0, 1, 2
9, 2, 1, 5
6, 1, 2, 6
11, 2, 3, 5
9, 2, 1, 3
0, 0, 0, 1
1, 0, 1, 2
3, 0, 3, 2
6, 1, 2, 7
4, 1, 0, 9
10, 2, 2, 5
10, 2, 2, 5
0, 0, 0, 1
2, 0, 2, 2
4, 1, 0, 6
1, 0, 1, 2
6, 1, 2, 8
9, 2, 1, 5
5, 1, 1, 9
7, 1, 3, 7
8, 2, 0, 3
4, 1, 0, 7
5, 1, 1, 9
10, 2, 2, 5
8, 2, 0, 3
7, 1, 3, 7
0, 0, 0, 0
5, 1, 1, 10
11, 2, 3, 8
3, 0, 3, 2
11, 2, 3, 7
