4, 1, 0, 1
5, 1, 1, 3
11, 2, 3, 1
10, 2, 2, 4
5, 1, 1, 8
6, 1, 2, 7
2, 0, 2, 3
3, 0, 3, 1
3, 0, 3, 1
8, 2, 0, 0
0, 0, 0, 2
11, 2, 3, 3
11, 2, 3, 3
6, 1, 2, 8
0, 0, 0, 0
2, 0, 2, 2
0, 0, 0, 0
7, 1, 3, 9
4, 1, 0, 6
7, 1, 3, 7
9, 2, 1, 4
10, 2, 2, 4
1, 0, 1, 4
7, 1, 3, 6
10, 2, 2, 5
8, 2, 0, 5
1, 0, 1, 6
2, 0, 2, 5
4, 1, 0, 4
1, 0, 1, 6
9, 2, 1, 5
6, 1, 2, 4
3, 0, 3, 3
8, 2, 0, 0
9, 2, 1, 3
5, 1, 1, 9
